id,COUNTRY,X,Y,DEM,ECO_NAME,BIOME_NAME,REALM,ECO_BIOME_
2763a,Spain,3389500,2285500,956,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2764a,Spain,3325500,2285500,716,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2765a,Spain,3341500,2285500,1213,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2766a,Spain,3326500,2285500,923,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2767a,Spain,3348500,2285500,799,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2768a,Spain,3328500,2285500,717,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2769a,Spain,3332500,2285500,413,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2770a,Spain,3320500,2285500,744,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2771a,Spain,3335500,2285500,614,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2772a,Spain,3329500,2285500,453,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2773a,Spain,3384500,2285500,1037,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2774a,Spain,3323500,2285500,639,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2775a,Spain,3356500,2285500,639,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2776a,Spain,3327500,2285500,840,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2777a,Spain,3353500,2285500,619,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2778a,Spain,3338500,2285500,985,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2779a,Spain,3361500,2285500,565,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2780a,Spain,3350500,2285500,677,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2781a,Spain,3347500,2285500,879,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2782a,Spain,3336500,2285500,613,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2792a,Spain,3073500,2370500,584,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2793a,Spain,3094500,2370500,289,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2794a,Spain,3366500,2306500,706,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2795a,Spain,3367500,2306500,394,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2796a,Spain,3186500,2306500,901,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2797a,Spain,3392500,2306500,562,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2798a,Spain,3368500,2306500,253,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2799a,Spain,3248500,2306500,812,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2800a,Spain,3177500,2306500,1015,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2801a,Spain,3338500,2306500,449,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2802a,Spain,3279500,2306500,966,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2803a,Spain,3278500,2306500,756,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2804a,Spain,3337500,2306500,634,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2805a,Spain,3184500,2306500,1058,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2806a,Spain,3385500,2306500,368,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2807a,Spain,3257500,2306500,515,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2808a,Spain,3197500,2306500,1012,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2809a,Spain,3378500,2306500,523,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2810a,Spain,3382500,2306500,434,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2811a,Spain,3391500,2306500,695,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2813a,Spain,3101500,2338500,1220,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2814a,Spain,3127500,2338500,1118,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2815a,Spain,3241500,2338500,577,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2816a,Spain,3098500,2338500,1281,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2817a,Spain,3125500,2338500,1207,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2818a,Spain,3124500,2338500,1548,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2819a,Spain,3144500,2338500,835,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2820a,Spain,3323500,2274500,942,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2821a,Spain,3394500,2274500,1056,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2822a,Spain,3314500,2274500,835,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2824a,Spain,3339500,2274500,775,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2825a,Spain,3346500,2274500,1278,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2826a,Spain,3338500,2274500,954,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2827a,Spain,3318500,2274500,1048,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2828a,Spain,3326500,2274500,917,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2830a,Spain,3370500,2274500,784,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2831a,Spain,3377500,2274500,633,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2832a,Spain,3246500,2274500,1050,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2834a,Spain,3396500,2274500,1111,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2837a,Spain,3328500,2274500,933,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2838a,Spain,3322500,2274500,946,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2839a,Spain,3241500,2274500,973,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2840a,Spain,3344500,2274500,814,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2841a,Spain,3295500,2274500,776,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2842a,Spain,3293500,2274500,688,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2843a,Spain,3294500,2274500,656,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2844a,Spain,3320500,2274500,998,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2845a,Spain,3315500,2274500,925,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2846a,Spain,3334500,2274500,1000,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2847a,Spain,3398500,2274500,990,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2848a,Spain,3317500,2274500,1106,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2849a,Spain,3324500,2274500,943,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2850a,Spain,3316500,2274500,931,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2852a,Spain,3342500,2274500,654,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2853a,Spain,3345500,2274500,1029,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2854a,Spain,3325500,2274500,946,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2855a,Spain,3331500,2274500,932,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2856a,Spain,3321500,2274500,979,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2859a,Spain,3332500,2274500,944,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2866a,Spain,3097500,2359500,661,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2867a,Spain,3066500,2359500,1072,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2868a,Spain,3031500,2359500,958,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2869a,Spain,3392500,2295500,826,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2870a,Spain,3340500,2295500,294,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2871a,Spain,3348500,2295500,716,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2872a,Spain,3349500,2295500,651,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2873a,Spain,3268500,2295500,692,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2874a,Spain,3351500,2295500,728,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2875a,Spain,3350500,2295500,631,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2887a,Spain,3221500,2327500,1017,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2888a,Spain,3242500,2327500,473,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2889a,Spain,3245500,2327500,765,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2890a,Spain,3170500,2327500,1136,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2891a,Spain,3090500,2327500,1255,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2892a,Spain,3173500,2327500,1082,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2893a,Spain,3189500,2327500,1011,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2894a,Spain,3246500,2327500,653,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2895a,Spain,3296500,2263500,874,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2897a,Spain,3297500,2263500,783,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2898a,Spain,3319500,2263500,1145,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2901a,Spain,3304500,2263500,700,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2903a,Spain,3308500,2263500,822,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2904a,Spain,3336500,2263500,925,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2906a,Spain,3321500,2263500,947,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2907a,Spain,3311500,2263500,882,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2910a,Spain,3312500,2252500,885,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2911a,Spain,3301500,2252500,928,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2912a,Spain,3290500,2252500,1205,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2913a,Spain,3300500,2252500,1010,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2914a,Spain,3296500,2252500,831,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2915a,Spain,3291500,2252500,1242,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2918a,Spain,3058500,2348500,829,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2919a,Spain,3080500,2348500,1237,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2920a,Spain,3090500,2348500,1401,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2921a,Spain,3386500,2284500,990,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2922a,Spain,3355500,2284500,556,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2923a,Spain,3346500,2284500,954,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2924a,Spain,3351500,2284500,729,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2925a,Spain,3333500,2284500,597,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2926a,Spain,3348500,2284500,783,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2927a,Spain,3349500,2284500,740,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2928a,Spain,3354500,2284500,745,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2929a,Spain,3334500,2284500,669,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2930a,Spain,3330500,2284500,751,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2932a,Spain,3340500,2284500,991,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2933a,Spain,3350500,2284500,763,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2934a,Spain,3393500,2284500,884,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2935a,Spain,3322500,2284500,750,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2936a,Spain,3337500,2284500,764,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2937a,Spain,3321500,2284500,832,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2938a,Spain,3326500,2284500,758,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2939a,Spain,3381500,2284500,1176,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2940a,Spain,3382500,2284500,945,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2941a,Spain,3398500,2284500,832,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2942a,Spain,3385500,2284500,948,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2943a,Spain,3345500,2284500,1003,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2944a,Spain,3331500,2284500,686,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2945a,Spain,3378500,2284500,987,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2946a,Spain,3332500,2284500,694,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2947a,Spain,3387500,2284500,999,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2948a,Spain,3361500,2284500,736,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2949a,Spain,3383500,2284500,723,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2950a,Spain,3377500,2284500,876,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2951a,Spain,3352500,2284500,760,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2952a,Spain,3343500,2284500,1022,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2953a,Spain,3341500,2284500,1084,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2963a,Spain,3068500,2369500,719,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2964a,Spain,3024500,2369500,856,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2965a,Spain,3083500,2369500,454,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2966a,Spain,3075500,2369500,383,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2967a,Spain,3382500,2305500,437,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2968a,Spain,3295500,2305500,730,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2969a,Spain,3362500,2305500,646,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2970a,Spain,3354500,2305500,577,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2971a,Spain,3396500,2305500,622,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2972a,Spain,3383500,2305500,488,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2973a,Spain,3297500,2305500,879,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2974a,Spain,3366500,2305500,687,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2975a,Spain,3361500,2305500,428,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2976a,Spain,3380500,2305500,627,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2977a,Spain,3180500,2305500,1073,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2978a,Spain,3186500,2305500,924,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2982a,Spain,3224500,2337500,843,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2983a,Spain,3125500,2337500,1413,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2984a,Spain,3243500,2337500,622,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2985a,Spain,3156500,2337500,653,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2986a,Spain,3111500,2337500,1348,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2987a,Spain,3126500,2337500,1524,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2988a,Spain,3197500,2337500,570,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2989a,Spain,3143500,2337500,540,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2991a,Spain,3331500,2273500,921,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2992a,Spain,3294500,2273500,790,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2993a,Spain,3313500,2273500,790,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2994a,Spain,3330500,2273500,921,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2995a,Spain,3308500,2273500,766,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2996a,Spain,3299500,2273500,803,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
2997a,Spain,3395500,2273500,1119,Cantabrian mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
